entityID,entityType,dayType<TextUnrestricted>,sourceRef<TextUnrestricted>,location<geo:json>,returnStops<Number>,trend<TextUnrestricted>,name<TextUnrestricted>,forwardStops<Number>,returntrips<Number>,forwardtrips<Number>,zoneList<Json>,hour<Number>,sceneRef<TextUnrestricted>,TimeInstant<DateTime>
39,RouteSchedule,Laborable,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,2.0,2.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,2.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,3.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,5.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,3.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,5.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,7.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,5.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,5.0,7.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,5.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,6.0,6.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,5.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,5.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,4.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,4.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,4.0,3.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,4.0,5.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,3.0,2.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,3.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Domingo,39,,43,,,43,1.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Laborable,39,,43,,,43,1.0,1.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
39,RouteSchedule,Sabado,39,,43,,,43,2.0,4.0,"['4', '7', '8', '9', '10', '11', '12', '13', '16', '18']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,1.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,1.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,3.0,1.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,4.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,5.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,5.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,5.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,3.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,3.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,4.0,5.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,4.0,4.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,2.0,2.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,1.0,2.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,2.0,3.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Domingo,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Laborable,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
40,RouteSchedule,Sabado,40,,19,,,19,0.0,0.0,"['1', '2', '10', '12', '13']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,1.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,1.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,2.0,2.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,0.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,2.0,2.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,2.0,2.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,0.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,0.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,3.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,1.0,0.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,2.0,1.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,3.0,3.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,5.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,3.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,3.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,3.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,5.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,5.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,5.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,5.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,3.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,3.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,5.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,5.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,5.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Domingo,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Laborable,60,,22,,,18,6.0,6.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
60,RouteSchedule,Sabado,60,,22,,,18,4.0,4.0,"['1', '3', '4', '5', '15']",,N/A,2024-05-21 00:00:00+00:00
